ridge_rev,elastic_rev,rf_rev,lgbm_rev,baseline_rev,Date,Actual_Revenue,Actual_COGS,Meta_Revenue,Meta_COGS
4429516.711318672,4247159.012437593,3340057.185242236,2867372.3040216826,4090476.747881792,2015-08-15,2655077.08,3723026.61,49771.101739114965,-10704622.896751098
4854873.827593796,4220351.236657482,4210699.258459363,3990588.941816689,4070869.650928245,2015-08-16,2851597.29,3843042.72,262894.38515252573,-10299971.565036332
4569126.821191762,4227005.064509861,3300296.2354790894,3254917.622214462,4057263.348019638,2015-08-17,2804909.03,3580539.39,-92936.59819504956,-10679676.049051156
3491930.4527896903,4422434.355724271,3100642.3700237316,2432819.2879533153,4332678.581455397,2015-08-18,3797369.86,5081331.41,639339.7401780095,-10915228.939403344
4397134.443665769,4282686.488577243,3708362.944219504,3584281.179393685,4139303.6517784023,2015-08-19,3996506.07,5388360.8,292567.27059078286,-10586699.280480914
4239880.39340372,4288086.066296101,3104413.7703971933,2545220.6283487165,4126491.617674628,2015-08-20,3542649.14,4967122.51,50146.465346804354,-10772085.981893219
4378250.191663023,4286830.475710617,3408352.91429639,2617350.259209244,4161583.689230655,2015-08-21,2826694.43,4029608.29,179977.88047421025,-10581497.990934905
4006630.755416278,4348281.325944666,3868562.766982306,3402023.601514316,4217682.567655527,2015-08-22,2330134.4,3196044.6,671151.3983415717,-10718226.102746397
5548913.362067901,4085773.6948453304,3500930.6306736204,3361254.294614767,3906831.208292847,2015-08-23,2980880.01,4035327.45,-643909.7426691358,-10295933.611747067
4779907.613823894,4197410.233365074,3390767.937066349,3298524.360564608,3979447.955444666,2015-08-24,2905862.72,4140352.34,-232350.1036086625,-10660194.428799963
3738315.5759420954,4406312.061796106,3707852.2677782862,3768391.0066746604,4302967.277311041,2015-08-25,3470416.25,4713031.14,782357.7322915755,-10744935.245571138
4225323.544595152,4285440.795742919,3387711.636447006,3587056.7401299705,4117130.9372696704,2015-08-26,4027164.09,5549423.27,183303.66708267014,-10777943.125140075
4109994.2021712363,4334151.470887346,3214710.023651147,2475771.3456659527,4238663.038701846,2015-08-27,3564052.29,4867784.09,285682.6127858788,-10641610.13160973
-19454646.034664854,8224880.215496404,6966360.483788198,5813689.558803911,8972390.269064594,2015-08-28,8506950.72,11044258.41,19252258.80301423,-17083886.969090026
-22420764.146850348,8692098.851511007,8751657.876416994,7817690.352601186,9412988.448219748,2015-08-29,7794439.44,10361751.16,22208870.77502684,-18065632.430210527
-21055102.994379386,8477697.209517788,7790115.296804244,6717734.1897334205,9218341.412043104,2015-08-30,7344062.69,9260104.74,20779682.9291735,-17592118.665147655
-21120305.575177252,8480471.884831376,7698988.882007974,7337244.144201447,9193734.791762734,2015-08-31,7854391.23,10070785.58,20718464.14020782,-17641528.83547178
-14906966.908352457,7510890.0895483885,6750968.972256678,6709337.398712353,6993492.646605909,2015-09-01,6760812.85,8154672.78,14706717.52811749,-16415965.328100428
8761234.69179213,3619323.891760669,3643100.9084531134,4391302.268571896,2864795.9586355905,2015-09-02,2200298.26,2129220.78,-3345296.4463702124,-9931048.52699051
12534341.230253872,3041786.815383351,3777050.7386623765,4529285.439224692,2421995.645672581,2015-09-03,2827263.54,2604249.38,-5670448.013648202,-8526788.843988974
11777457.120481465,3185027.184981491,3850237.4027329828,4013981.681548746,2573589.9286412788,2015-09-04,3174821.93,2868467.84,-5080096.081816172,-8528679.725354923
10677822.349191153,3345946.097504369,3043400.1905471026,3510063.2452064753,2731975.208290916,2015-09-05,4060108.04,3677521.7,-4802393.834686702,-9102429.28957986
9847875.001488706,3491732.971761623,2965168.659057105,3363714.861721774,2903626.026216213,2015-09-06,5806076.99,5165364.57,-4249063.504655791,-9278804.174708791
10456230.757941619,3384343.809874482,3029803.6920434395,3059821.291073642,2801230.161934393,2015-09-07,5427754.58,4736445.82,-4612493.075256857,-9092332.095912186
8439369.831102919,3730527.257577206,3572188.8886871254,4077131.1645229557,3161765.139995468,2015-09-08,4280040.71,3769505.38,-2937136.170740855,-9603053.372439396
8099335.118604742,3781755.7708152453,3969195.0968978056,4087359.4904425708,3220706.4374387176,2015-09-09,3647303.9,3266493.41,-2468392.044246504,-9680884.253281739
8078126.990900513,3781524.4732615775,4428980.688173571,4494104.391980435,3225239.9385110764,2015-09-10,3721441.58,3354394.08,-2194484.265860469,-9650303.710628215
6692569.384737585,4017104.8725387305,4105444.091328811,4496088.668481962,3465170.7818279853,2015-09-11,5440903.55,4839456.19,-1435779.595360319,-10082135.451700475
5627240.644774269,4167551.9319529724,3844817.8189665214,3628023.371274002,3613939.896571952,2015-09-12,4950740.04,4404176.85,-851216.460450954,-10503933.655242497
6675953.295275416,4027065.836989746,3419701.800043684,3726474.750692118,3464177.5572384847,2015-09-13,6063850.75,5333297.85,-1809591.135853868,-10097434.810900517
6714307.193002265,4019856.980308561,3546695.9320113356,3925658.8239369285,3462568.4588841004,2015-09-14,5951627.11,5241870.86,-1762173.3015758907,-10094669.394002741
7904947.428147338,3846980.6700158794,3605204.3375935927,3549197.0632415502,3300203.858585793,2015-09-15,4289955.17,3759560.12,-2502024.385916942,-9540974.801382978
6951218.523593485,3982767.25565227,3835338.7582037235,4163337.1715784622,3420751.53558058,2015-09-16,4578098.38,4047593.29,-1765525.5602321913,-9985736.128826182
8267345.188229091,3772178.9415148026,4544794.288390065,5154399.641446588,3206667.856178689,2015-09-17,4322042.75,3890293.3,-2275572.30072328,-9508590.354222879
6598687.506609861,4036699.941429685,4272076.1312016705,4198671.720096822,3499177.5855923397,2015-09-18,4626830.39,4125549.97,-1248006.555043775,-10047358.332569845
7225296.663308084,3951088.9797275257,3784531.45997564,3805139.46882708,3392880.3539830945,2015-09-19,4866373.41,4338177.32,-1959562.918724975,-9816552.64547412
7558083.224375118,3879774.2559955283,3535446.7141614314,3109561.317216412,3313560.2229977674,2015-09-20,5970375.19,5199616.34,-2325143.343546303,-9804128.450686427
5323366.064433344,4260737.131815821,4081130.1941648116,4546716.586510364,3720969.1096206396,2015-09-21,5429549.96,4922952.43,-501301.99037746247,-10404131.483509956
7276891.788386606,3940114.397046018,3646454.8454815373,3966238.3096041065,3383509.095486988,2015-09-22,3989413.65,3510644.34,-2080064.2908429992,-9866945.974344898
6348689.99782845,4072293.6118053156,4221590.59560226,4243444.718155341,3499351.732105009,2015-09-23,4492195.74,4136948.97,-1148956.173457809,-10200859.227493536
5882532.760598011,4183717.0665512145,4586343.228729496,4587380.379874505,3652849.04152909,2015-09-24,4990183.49,4532817.65,-569837.1517082034,-10066900.404819313
3717105.324338369,4535856.159191329,4945731.724176594,5408620.710869826,4031055.8342334777,2015-09-25,5455949.84,4738294.51,1109004.4756094886,-10729769.700003756
1792935.8235177845,4861117.261807287,4771354.860283665,5115061.040684444,4366647.799088428,2015-09-26,6622087.86,5772363.74,2336701.1982428087,-11245258.009012736
-5544940.1844333075,6086340.78796258,6323014.69839294,6529607.667741887,5682381.387683399,2015-09-27,9527329.68,8445286.43,8282098.872070651,-13129290.650747556
-6150874.37636973,6158443.364350501,6602379.607788277,5450947.668215424,5739822.756008322,2015-09-28,8161672.8,7449690.47,8863058.615368318,-13370436.198212989
-1002327.8878006525,5324328.944804562,5377267.40678964,5700092.980814221,4889142.481975242,2015-09-29,7149980.42,6330231.0,4632989.244531406,-12017561.940678153
779289.7555332109,5022150.866525641,5218371.504072622,5225232.4378949795,4574364.807380198,2015-09-30,6245594.21,5509034.08,3328828.191100454,-11534072.67196621
5610019.085854135,4208101.43148949,4844580.450695153,5030280.606696463,3734390.515807381,2015-10-01,5328206.77,4579676.64,-197705.90583896975,-10324539.926685862
13621771.771474386,2887864.15123705,3706255.481370918,4421723.3105988065,2331039.430532104,2015-10-02,2171539.56,1796561.55,-6368868.566464313,-8126583.039481688
13964869.006470116,2826802.0819670497,3197643.1877422347,2591476.053996053,2269144.129280774,2015-10-03,4071748.88,3247591.03,-6844132.235582459,-8035742.422646355
12483639.249028657,3089922.4443077436,3077000.177206114,3039285.8273671,2566141.465741096,2015-10-04,3492367.73,2871726.8,-5879564.149041317,-8387163.385531263
12666081.400258765,3048696.3833792876,2772729.9603985124,2514620.1006999076,2533077.158973892,2015-10-05,4507541.9,3678096.41,-6161516.968346389,-8409581.509186812
11837139.644135034,3190616.9610440447,3037354.6456732545,2843805.803798925,2676544.4219236295,2015-10-06,4188998.54,3415837.46,-5450389.90128919,-8642638.850548802
12294575.301724786,3124246.8469949495,2921042.651528166,2686965.283663899,2622518.1992309242,2015-10-07,3426493.43,2803278.62,-5806829.337213131,-8433340.860574305
11685855.92958701,3225651.6375293005,3356127.817088302,3460394.5170889487,2712474.5439413944,2015-10-08,3233949.18,2641121.98,-5175058.260798631,-8599204.095767919
12195166.990585474,3139836.8776593525,3549391.4464050895,3583134.8566968236,2620797.9136438845,2015-10-09,3267999.74,2663149.73,-5418441.50896275,-8442405.209342135
11075751.179174962,3315148.4475084506,3484847.28797958,3645107.954696439,2819990.5267592743,2015-10-10,3378102.79,2705337.11,-4677872.088149048,-8854263.375992525
11177415.526552198,3308899.6513493652,3260825.969562139,2926411.651550209,2811093.2523094607,2015-10-11,3286486.34,2566855.85,-4852971.070430182,-8764096.390872186
9929633.180349141,3507023.819495821,3362297.2210028837,3111345.763041541,3029856.431905437,2015-10-12,4956524.37,4081540.58,-3934597.2111748136,-9162497.688102402
8961307.486071747,3687727.994444033,3401086.1687253374,3033639.4744422697,3235144.8011813364,2015-10-13,5498991.17,4432958.2,-3216687.06009627,-9308015.524830207
10202526.58422271,3490515.53968457,3347708.4050530596,3176257.163928976,3026524.5260455767,2015-10-14,3411355.27,2666618.8,-4103335.6807608604,-8902911.260807574
10592108.790181441,3418384.8198252176,3506479.396583381,3471490.3186729923,2941400.877692648,2015-10-15,3768908.71,2948986.13,-4301447.639227115,-8830765.131537268
9480702.344981054,3596830.4348003664,3610459.1289923666,3649232.517229104,3140597.5932885204,2015-10-16,3821540.36,2987369.39,-3472501.8193109934,-9211458.297901075
11250601.525318528,3314709.3621117393,3532260.059358581,3863897.4434412406,2816782.6461906903,2015-10-17,3662021.88,2894880.7,-4765370.3270580135,-8658436.650621586
9350078.43974336,3634355.1712880577,3341900.863637812,3187031.6438620277,3175673.5157137937,2015-10-18,4235369.07,3332133.13,-3521450.233317199,-9165975.726603948
9197110.724357657,3643202.580889968,3317560.236451205,3177973.030528355,3178860.439842618,2015-10-19,6150586.07,4953145.42,-3445169.504585931,-9330634.67574713
9405661.97100206,3614365.2851561815,3349482.945907131,3330421.8224647255,3149282.7797579817,2015-10-20,5151254.9,4073078.24,-3571060.1025568685,-9252402.3278894
10757481.269731369,3386423.8065159866,3502948.7365905656,3317248.990037003,2893745.2923899433,2015-10-21,3861128.76,3112793.66,-4429416.044265738,-8868637.624124993
9597120.00952909,3579153.0354317576,3585834.8444260326,3394981.886036789,3096318.347654341,2015-10-22,3503062.58,2822517.81,-3584891.944685949,-9205190.583438884
10327605.377549812,3472746.659590853,3826712.0732148844,4005912.316783711,3000244.0369553207,2015-10-23,4220053.16,3535441.18,-3941743.7243490727,-8881605.68529386
10117702.54997043,3498455.884431679,3783018.0465948624,3853181.557384021,3024203.473853456,2015-10-24,3836294.44,2963519.26,-3825988.7561926953,-9024184.515885081
8398601.611829478,3806914.6770459632,3377484.5411397144,3567865.386934981,3377598.346334008,2015-10-25,4371735.18,3592252.8,-2829006.3584944922,-9402720.373582425
9191398.135371327,3673401.6060827924,3205732.053032687,3044750.0027350043,3219752.365171637,2015-10-26,5670407.54,4548016.77,-3477676.234511903,-9185806.189117204
8194745.817451306,3815604.813982138,3220155.749677037,2669608.468947248,3366210.7645092458,2015-10-27,5227347.01,4220293.85,-2786742.405280615,-9608527.767213661
697087.8027405813,5084581.24210407,4733781.571959954,4614278.838411161,4771083.885080879,2015-10-28,7029977.95,5631491.38,3283447.664353761,-11440214.34379064
-2873389.45083094,5677490.531365318,5822764.904006594,5793854.402142645,5434532.980285403,2015-10-29,7420192.54,6015934.85,6382424.398640651,-12355854.08285393
-1592050.0772764832,5476986.8829279505,6111617.848056088,6492130.729589469,5218999.808824153,2015-10-30,7246849.63,5898873.81,5649002.734427933,-11963487.455122292
559440.5562136285,5120510.448601248,5407066.687494663,5763762.635873006,4825072.591925214,2015-10-31,5833943.99,4766615.28,3759524.173618139,-11406474.337553866
2748622.4196256697,4738839.586305587,5104433.837599335,5439840.475273962,4308323.478904079,2015-11-01,5794071.48,4691433.96,1956087.1701031425,-11075862.659577928
12518346.271689005,3088184.117847387,3294447.8101114905,3724103.0126196025,2493656.5181718064,2015-11-02,2770297.66,2300656.83,-5869661.834582615,-8673596.677822229
16776074.391974796,2395326.36867424,2596552.5265992293,2359748.035299569,1763659.3339299152,2015-11-03,2095237.3,1642341.12,-9158999.46570187,-7395034.760688346
15643569.953212477,2564569.5850126236,2478818.9076244603,2632799.66761294,1924743.2186748388,2015-11-04,2658412.16,2230527.42,-8484746.462865647,-7896045.014740736
13951610.527199252,2858577.831796848,2909641.2591282595,3235657.277479237,2247529.585674545,2015-11-05,2550367.78,2095931.27,-7066281.592749263,-8272493.897054162
14130786.549380798,2836400.7400801447,2944073.145053472,3037792.464171572,2230813.921907316,2015-11-06,3113759.4,2524846.93,-7152256.379593402,-8157107.420997307
14403645.794626849,2782624.2345787566,2390278.8343750457,2392321.7277280693,2164142.014700818,2015-11-07,2523233.52,2111797.74,-7658737.409200647,-8185499.231663462
13646760.899473364,2905433.7492974675,2331924.2916173413,2164351.797876959,2303104.3432754464,2015-11-08,4183206.42,3467217.26,-7156003.459390383,-8395860.051213423
13078309.634455265,3018480.8316695,2667685.157493363,2431504.8682911526,2433352.1214583945,2015-11-09,3409517.01,2730600.71,-6555094.568625745,-8420016.840923471
11974504.896566514,3200559.3135211044,3092843.326228612,2855285.064151928,2624366.9556560707,2015-11-10,3237404.66,2600539.96,-5561123.412042021,-8711645.586727932
12220304.973489549,3154616.366214368,3279916.8829471143,3245513.487810482,2574597.5599417933,2015-11-11,2928494.89,2445001.94,-5637375.193067503,-8672878.189157218
11156436.872140108,3339246.4717200086,3913169.8813864444,4186971.8792816126,2778337.3020287585,2015-11-12,3900732.76,3072175.13,-4550267.464920474,-8885425.64585392
10500962.334195822,3454130.9047005987,3920615.438841076,4162774.7348140124,2899690.6757721156,2015-11-13,3144926.75,2547598.28,-4090329.5324858837,-9063982.661661856
11022299.234596077,3371388.8819801053,3551449.7943415544,3438606.6017423905,2820407.728125784,2015-11-14,4369752.69,3445998.98,-4632116.891200615,-8882421.857874827
11842581.905263405,3217246.503653896,3043122.2999595692,2587568.2510162885,2647678.2288626307,2015-11-15,4297274.47,3488973.66,-5487611.596658845,-8773026.017527027
12375244.515610714,3125961.1201683683,3171541.7948428025,2958214.969024002,2536011.4826290905,2015-11-16,4316238.63,3541079.15,-5808654.255720952,-8689915.15850622
12984568.519815926,3015167.7431070483,2558231.1307039945,2412041.049618145,2418738.5644737137,2015-11-17,3035948.85,2418023.08,-6575534.297042279,-8607593.68804947
13089462.328526909,3010066.5691359458,2932775.4817840774,2980783.0515057626,2381251.4597921656,2015-11-18,3208924.12,2787131.03,-6473655.381066995,-8533886.213353321
13115566.767330587,2993700.088692737,3311449.8580587455,3755014.1524688397,2328302.941376791,2015-11-19,2934934.24,2722267.8,-6338172.7220212035,-8584885.072436161
13006020.382081013,2999024.0943804095,3291013.1904478595,3542922.6409345656,2309462.681846152,2015-11-20,3389498.76,3170548.9,-6300219.384557803,-8733848.222007986
14555350.309858486,2739648.239216426,2804916.7402860895,2957741.077818697,2010062.2082668827,2015-11-21,2291920.41,2320486.62,-7661364.347586764,-8334466.782024512
